Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT12,OUT019,686.6621644218878
NCS38,OUT035,2002.383344172697
FDO39,OUT035,3153.103469772364
FDA13,OUT046,729.0232786517354
FDO48,OUT035,3491.910646370738
DRJ01,OUT017,2631.69510579622
FDD53,OUT018,609.9677393002744
NCT05,OUT049,4252.821972178504
FDQ51,OUT045,814.7857046985653
FDU60,OUT013,2737.9015742978763
FDC59,OUT046,981.6638010249651
FDP36,OUT035,885.1951686215623
NCM19,OUT017,1822.3385070134643
FDL16,OUT035,779.7937636379331
FDE50,OUT018,2693.9423962641263
NCR18,OUT013,740.8169034681504
NCD30,OUT035,1558.5091803401929
FDH31,OUT013,1626.1852248003001
FDD56,OUT019,568.2043593598999
FDC47,OUT049,3746.015923148718
FDZ21,OUT045,1546.4285097944476
FDM01,OUT049,1574.809694724106
FDF24,OUT013,1346.5658720034467
FDW23,OUT017,738.5531114247409
FDY52,OUT018,792.0050716837587
DRH37,OUT027,4296.942609854471
DRO47,OUT027,2896.6483260224218
FDR25,OUT049,4099.235230067578
FDQ24,OUT027,5992.741334903398
DRJ51,OUT018,3154.007902679886
NCU06,OUT035,3601.6890170955417
NCV18,OUT018,930.187429737203
NCC06,OUT027,2895.098604393149
FDZ01,OUT018,1497.6225100792403
FDT14,OUT017,2081.0873527031176
FDD11,OUT019,704.8565171354269
FDN09,OUT017,3927.4846816514882
NCO18,OUT010,607.3885729549953
FDZ50,OUT045,3019.343001016519
FDS44,OUT013,3912.9564418704576
FDI36,OUT045,2911.3262211981073
FDA26,OUT010,607.7065925384217
NCY53,OUT049,1868.7064700153653
FDF32,OUT049,3034.4445887020893
FDF59,OUT010,445.60068216882433
FDB20,OUT046,1252.7115695679297
DRH11,OUT035,950.025038515778
FDT03,OUT049,3142.461368520501
NCH06,OUT035,3783.157775598312
FDR55,OUT049,3142.461368520501
FDI10,OUT035,3491.1362678218056
FDZ12,OUT045,2110.799369095998
FDM12,OUT049,3142.461368520501
DRB25,OUT045,1708.682220326079
NCS41,OUT013,3122.4352352273477
NCT53,OUT049,2720.9758824971273
NCD55,OUT013,740.8169034681504
FDY08,OUT049,2225.464254206413
NCP55,OUT049,953.1766601652652
FDA33,OUT013,2344.2465378476195
FDQ33,OUT013,2344.2465378476195
FDE45,OUT027,4992.94125717088
FDT26,OUT013,2081.0873527031176
NCV53,OUT049,4055.54826468253
FDK60,OUT027,2511.973657895084
NCJ29,OUT046,1346.5658720034467
FDI15,OUT045,3940.9468314944506
FDX21,OUT013,1822.3385070134643
FDV49,OUT019,753.8399499439329
DRO59,OUT046,1296.065867343831
FDZ14,OUT045,2066.18534044833
FDP32,OUT027,3559.5805149574903
FDC33,OUT017,2984.058939491697
FDT14,OUT010,445.60068216882433
NCN54,OUT027,2141.6848226542083
FDR57,OUT027,3953.2759406462224
DRK12,OUT046,679.148564250158
FDX52,OUT049,3142.461368520501
FDX08,OUT010,607.3885729549953
FDP10,OUT010,379.98608002747875
NCP50,OUT045,1321.2776408113016
NCL06,OUT013,3951.107069314233
FDP25,OUT013,4013.878220088168
FDE53,OUT013,1630.256583482619
FDL27,OUT017,1064.5755791030608
FDC35,OUT049,3631.4203312494137
DRJ47,OUT010,733.4706721198481
FDD16,OUT018,869.510495740135
NCN42,OUT049,2378.5141243572325
FDC38,OUT027,3408.8033775838417
NCO07,OUT045,3333.1882840362655
FDQ20,OUT049,720.8724957349156
FDI32,OUT046,2018.6299509004184
FDN20,OUT010,291.90253559359206
DRJ51,OUT027,5682.444263294435
FDU08,OUT045,1546.4285097944476
DRN37,OUT019,554.7164386511766
FDD05,OUT010,410.00023749659044
FDW15,OUT046,2344.2465378476195
FDI52,OUT046,2015.8069108203904
DRM11,OUT049,4124.7583891474615
NCO06,OUT045,630.123054396418
FDU38,OUT049,3142.461368520501
FDU59,OUT018,2419.31062807071
FDJ10,OUT046,2125.7013813507856
FDM13,OUT049,2066.226299653545
NCJ30,OUT019,566.5023206891676
FDM45,OUT018,1631.0531724366297
FDP36,OUT045,835.6306578346972
NCD30,OUT010,404.3103089689566
FDN48,OUT017,1561.3305220492357
FDY32,OUT049,2808.952873314764
FDU47,OUT046,2125.7013813507856
FDF17,OUT019,600.9471676829714
FDP34,OUT017,2631.69510579622
FDA47,OUT049,2709.1900004591366
DRD27,OUT027,2511.973657895084
FDW38,OUT045,928.1258770286591
FDZ15,OUT019,413.5955922063009
FDZ03,OUT027,4685.089624085026
NCN19,OUT049,3142.461368520501
FDG02,OUT035,3077.547479529078
FDS31,OUT035,3153.103469772364
FDW43,OUT019,686.6621644218878
FDZ47,OUT010,379.98608002747875
FDO57,OUT017,2658.8043512487443
NCL07,OUT013,719.1631235404966
NCV42,OUT013,1822.3385070134643
FDP40,OUT017,1811.6277901471321
FDP48,OUT019,587.4122254917568
FDH21,OUT017,2795.221881192229
NCP02,OUT049,971.7623184628014
FDK24,OUT049,814.7857046985653
FDC41,OUT045,1244.9464150997628
FDF08,OUT017,1430.5401716344309
FDO49,OUT017,892.7030731155439
FDS56,OUT027,6492.698484426101
FDX46,OUT018,778.7844258296168
FDQ07,OUT013,3491.910646370738
FDC32,OUT010,404.3103089689566
FDT21,OUT019,615.8053309720539
FDG58,OUT045,2462.621222868659
FDW14,OUT049,1405.4893884978248
DRA12,OUT027,3430.4622297806623
FDV27,OUT013,1407.3963876028924
DRD25,OUT013,1856.9205879773742
DRF48,OUT027,5051.011649529811
FDX24,OUT017,1561.3305220492357
DRJ51,OUT046,3731.487683367687
FDE45,OUT045,2976.6632969486927
FDE14,OUT046,1675.549381312861
FDG53,OUT045,2110.799369095998
FDT08,OUT046,2392.3630161097435
DRC27,OUT027,5649.237065960276
FDG20,OUT035,2786.039619207784
FDC21,OUT046,1723.5842325808671
FDV31,OUT018,2739.6776008241163
FDB58,OUT045,2110.799369095998
FDV23,OUT046,2081.0873527031176
FDA25,OUT019,365.60289172160304
FDC15,OUT046,2631.69510579622
FDU47,OUT049,2125.7013813507856
FDE23,OUT013,789.6170924068008
FDS08,OUT013,2786.039619207784
FDW03,OUT027,2589.5527852502178
FDJ60,OUT018,2419.31062807071
FDM34,OUT017,2125.7013813507856
FDW33,OUT013,1675.549381312861
FDZ40,OUT013,918.2907037257394
FDE33,OUT018,930.187429737203
NCC06,OUT010,457.38656420681536
FDU11,OUT046,2081.0873527031176
FDL44,OUT017,2758.5672241043717
NCZ29,OUT017,2092.8732347411083
FDG28,OUT010,708.2244763603355
FDL12,OUT018,778.7844258296168
FDD52,OUT017,1698.5334494442611
FDO15,OUT013,1016.4689768093933
NCN29,OUT027,1482.4398263652063
FDW36,OUT013,1723.5842325808671
FDB21,OUT046,3912.9564418704576
FDZ28,OUT013,2038.641298874337
FDY10,OUT035,1990.597462134706
DRG39,OUT017,928.1258770286591
FDN28,OUT013,1630.256583482619
FDV15,OUT035,1675.549381312861
DRI13,OUT035,3437.8043577405815
FDH20,OUT046,1547.7560061265256
FDY51,OUT013,3491.910646370738
FDE16,OUT013,3629.4573024138153
FDX40,OUT018,578.23163280037
FDC48,OUT018,930.187429737203
FDS14,OUT046,2462.621222868659
FDX56,OUT017,4072.698593376705
FDI10,OUT046,3491.1362678218056
FDI14,OUT013,2125.7013813507856
DRM48,OUT013,697.2490838635222
NCH07,OUT027,4232.479637732144
FDY26,OUT013,3629.4573024138153
FDD02,OUT027,2307.6589080312237
FDM12,OUT046,3077.547479529078
DRF01,OUT010,526.9038834728842
FDV36,OUT046,2081.0873527031176
DRI59,OUT013,3491.910646370738
FDV03,OUT018,2303.13053726804
FDO39,OUT017,3167.6317095533946
NCB07,OUT018,3068.29290594097
FDH38,OUT027,3006.9504603983514
FDZ13,OUT035,842.1963803329712
NCZ30,OUT046,2092.8732347411083
NCA06,OUT035,712.3567601483904
FDB04,OUT049,1405.4893884978248
FDN50,OUT013,1547.7560061265256
NCG06,OUT049,3994.9597228753155
NCY17,OUT018,670.4186274991973
FDC23,OUT046,2869.908122867083
FDK33,OUT049,3596.647361290798
FDR03,OUT049,3766.523969704803
FDZ07,OUT045,1070.017633361734
FDO38,OUT013,1284.4688398928859
FDS59,OUT046,1723.5842325808671
DRM11,OUT019,704.8565171354269
FDX52,OUT027,5003.941530382335
DRJ35,OUT018,778.7844258296168
NCP53,OUT046,4158.476790242185
FDW15,OUT019,459.1033561452056
DRI47,OUT045,2351.826230064454
DRZ11,OUT035,2081.0873527031176
FDS02,OUT013,3077.547479529078
DRD49,OUT018,3154.007902679886
FDW38,OUT049,897.2822219601468
FDR21,OUT019,568.2043593598999
FDE40,OUT013,991.4181936727873
FDI02,OUT045,1807.4364947586762
FDQ04,OUT045,740.2899837644475
FDY14,OUT017,3964.3453146133243
NCT54,OUT046,1547.7560061265256
DRD25,OUT017,1821.184167092041
DRE01,OUT045,3876.8760256589107
FDJ12,OUT010,762.4704330504059
NCZ05,OUT049,1675.549381312861
DRB25,OUT019,365.60289172160304
NCC31,OUT045,2621.3569255331986
FDM16,OUT045,1244.9464150997628
DRG11,OUT049,1675.549381312861
FDV24,OUT027,3534.2168411960206
FDV43,OUT046,765.0985105575131
FDG05,OUT018,2248.32718172093
FDV23,OUT010,445.60068216882433
FDI58,OUT018,1371.0003947773564
FDQ11,OUT017,4124.7583891474615
FDC05,OUT027,4930.509573983291
FDF40,OUT013,3604.339899236198
FDU02,OUT018,3154.007902679886
FDT32,OUT013,3077.547479529078
NCF06,OUT017,3994.9597228753155
FDT46,OUT013,836.1967059403905
FDR58,OUT010,405.37874761604604
FDY04,OUT046,2658.8043512487443
FDT58,OUT045,2715.777511996864
FDE46,OUT049,2419.9549122962794
DRH11,OUT017,953.1766601652652
DRI51,OUT046,2941.586760569712
FDC35,OUT017,3800.4463153767047
FDP45,OUT035,4051.193872822103
FDC45,OUT017,2857.336263879423
FDU01,OUT045,3019.343001016519
FDJ53,OUT010,410.00023749659044
FDJ46,OUT017,2800.567858988815
FDX07,OUT013,3077.547479529078
NCI30,OUT049,3825.8781125333257
FDE47,OUT027,3220.5170148494135
FDV48,OUT045,1321.2776408113016
FDN16,OUT019,364.3732794077301
FDM52,OUT013,2366.728242319242
FDA32,OUT027,5318.497625870377
FDH05,OUT017,3746.015923148718
FDW25,OUT010,412.40045553914905
FDQ09,OUT046,1990.597462134706
NCM17,OUT010,265.3649022683107
DRM59,OUT046,2462.621222868659
FDV47,OUT027,2184.154380601938
DRE15,OUT035,1183.2982132395994
FDS25,OUT010,379.98608002747875
NCZ05,OUT018,1497.6225100792403
NCV05,OUT019,514.8639863900347
DRM37,OUT046,3077.547479529078
FDV58,OUT027,5098.122600492688
FDN22,OUT027,5992.741334903398
NCO06,OUT049,630.123054396418
FDT56,OUT019,286.00385713671614
FDM02,OUT013,1407.3963876028924
FDA09,OUT046,3034.8677754612518
NCC06,OUT035,2092.8732347411083
NCL54,OUT049,2850.953508199207
NCB55,OUT017,971.7623184628014
FDB12,OUT017,1675.549381312861
NCA54,OUT049,3069.0521442424165
NCS38,OUT049,2002.383344172697
FDC02,OUT049,4124.7583891474615
FDK44,OUT019,568.2043593598999
FDE16,OUT035,3629.4573024138153
NCS05,OUT035,2137.4872633887762
FDZ59,OUT045,2715.777511996864
FDI20,OUT017,3405.921002329855
FDQ14,OUT046,2477.7822850990815
FDF53,OUT017,3049.3960152422824
FDW25,OUT017,1430.5401716344309
NCQ43,OUT010,379.98608002747875
FDX52,OUT013,3077.547479529078
FDE28,OUT045,3695.4072671561403
FDN15,OUT017,2125.7013813507856
FDO28,OUT017,2015.8069108203904
FDQ33,OUT045,2574.5251668572323
FDM22,OUT010,318.2388580056856
FDJ03,OUT017,789.7349215619593
FDI16,OUT045,953.1766601652652
FDI09,OUT027,5822.850276181856
FDX55,OUT013,3391.3927625488245
FDS23,OUT027,3228.986093976177
DRC12,OUT045,3019.343001016519
FDH41,OUT049,3596.647361290798
FDN01,OUT013,2786.039619207784
FDV55,OUT045,2451.5891029200816
NCJ19,OUT013,918.2907037257394
NCY29,OUT010,324.68407495865443
FDP03,OUT018,1631.0531724366297
FDZ52,OUT045,1762.143696928434
FDH31,OUT010,379.98608002747875
FDQ19,OUT018,3396.1254981623706
FDS15,OUT035,1675.549381312861
FDN32,OUT017,3167.6317095533946
FDH32,OUT049,1561.3305220492357
FDF33,OUT017,1723.5842325808671
FDJ22,OUT046,3077.547479529078
FDG56,OUT010,335.943795048342
FDC05,OUT046,3077.547479529078
FDK09,OUT013,3731.487683367687
NCV29,OUT045,2727.835140695225
NCC43,OUT019,654.2877805227914
NCA42,OUT049,2656.986051435479
FDC10,OUT046,1995.6085931521293
FDC16,OUT013,1382.3456044662864
NCL17,OUT013,2137.4872633887762
FDA51,OUT035,1965.5466789980999
FDW01,OUT017,2419.9549122962794
NCF30,OUT045,2077.9712224863206
FDN49,OUT013,748.0594288478947
FDY20,OUT045,1487.6362255428216
FDC15,OUT045,2447.0255689068354
FDY24,OUT046,929.8877311766847
NCG43,OUT017,1561.3305220492357
FDA48,OUT013,3491.910646370738
NCF55,OUT017,701.311351884799
FDL38,OUT049,1502.5382377976098
NCQ29,OUT018,3631.991794154242
FDC34,OUT017,2594.814520187096
FDP36,OUT027,1526.0268530017497
FDN50,OUT010,404.3103089689566
FDO23,OUT049,1561.3305220492357
FDT56,OUT013,923.7327579844125
FDT13,OUT027,4992.94125717088
FDZ03,OUT013,3077.547479529078
FDQ03,OUT010,721.6501884398295
FDU44,OUT045,2736.4431618033595
FDD03,OUT049,3746.015923148718
NCH30,OUT013,1832.970049130032
FDS60,OUT010,607.3885729549953
FDG08,OUT046,2941.586760569712
FDX38,OUT017,789.7349215619593
FDD22,OUT017,1990.597462134706
FDW51,OUT013,3629.4573024138153
FDL09,OUT017,2737.9015742978763
FDZ60,OUT045,1708.682220326079
NCH07,OUT046,2643.4809878342107
NCQ41,OUT049,3142.461368520501
FDW04,OUT049,1968.1001444769936
FDI08,OUT027,5967.69480380946
FDR19,OUT019,512.4153596616374
FDV13,OUT046,1407.3963876028924
FDB52,OUT017,4124.7583891474615
FDZ48,OUT027,3270.0382225405774
NCO14,OUT049,814.7857046985653
FDZ50,OUT013,3077.547479529078
FDN27,OUT019,369.7594182368752
FDQ60,OUT013,2081.0873527031176
FDR49,OUT017,814.7857046985653
DRJ35,OUT027,1770.392427296855
DRI49,OUT017,1369.709656034985
FDB47,OUT017,3800.4463153767047
FDP37,OUT010,404.33607727730976
FDR26,OUT049,2850.953508199207
FDY31,OUT019,512.4153596616374
FDC11,OUT045,1487.6362255428216
DRP47,OUT035,4051.193872822103
NCY54,OUT018,2522.3801588206784
FDR27,OUT046,2125.7013813507856
FDQ21,OUT019,413.5955922063009
NCQ29,OUT035,4326.426083958107
FDJ02,OUT046,2366.728242319242
FDE21,OUT018,1637.9969760989914
FDM39,OUT046,2786.039619207784
FDZ01,OUT017,1675.549381312861
NCB19,OUT018,1138.5533351080776
FDU03,OUT046,3153.103469772364
FDP27,OUT049,3142.461368520501
DRF01,OUT045,2351.826230064454
FDM03,OUT049,1723.5842325808671
FDV01,OUT046,2462.621222868659
FDS16,OUT046,2366.728242319242
FDO45,OUT035,1493.3037917630293
NCX06,OUT035,3034.8677754612518
FDP13,OUT046,730.760150991442
NCR38,OUT018,3552.0986437615547
FDA01,OUT013,918.2907037257394
FDT26,OUT017,1900.3566438263103
FDD44,OUT027,6087.181962903816
FDB26,OUT013,918.2907037257394
FDP45,OUT019,704.8565171354269
NCP55,OUT046,929.8877311766847
FDT23,OUT017,1321.2776408113016
FDO51,OUT045,740.2899837644475
FDA44,OUT046,935.3297854353578
NCJ31,OUT018,3396.1254981623706
FDX37,OUT045,1611.283212545512
NCD18,OUT049,3616.2172568765723
FDN40,OUT027,3435.296676379998
FDL33,OUT017,3092.0757193101085
DRF48,OUT035,3077.547479529078
FDW08,OUT035,1675.549381312861
FDX39,OUT018,3053.490018857972
FDB38,OUT049,2709.1900004591366
FDY46,OUT018,2739.6776008241163
NCB06,OUT049,2693.866637044603
FDA34,OUT035,2786.039619207784
FDA35,OUT045,2066.18534044833
FDQ07,OUT035,3588.0115339688873
FDU32,OUT045,2165.9482133039573
FDU26,OUT013,2081.0873527031176
FDU13,OUT010,526.9038834728842
FDO09,OUT035,3935.116498250297
FDW03,OUT019,365.60289172160304
FDB38,OUT013,2658.8043512487443
FDL26,OUT010,548.3969272081
NCN43,OUT045,2077.9712224863206
FDH08,OUT045,3695.4072671561403
NCC31,OUT019,527.9737106046135
FDH14,OUT035,2125.7013813507856
FDL40,OUT017,1516.0377242189936
FDD20,OUT035,2129.2038309652417
NCV53,OUT035,4158.476790242185
FDD16,OUT045,1110.0375158883705
FDP24,OUT035,2081.0873527031176
FDQ25,OUT045,2727.835140695225
FDM38,OUT035,950.025038515778
NCT18,OUT010,607.3885729549953
FDM34,OUT049,2125.7013813507856
DRH37,OUT010,593.9006522462721
NCE07,OUT013,2214.088531921472
FDG12,OUT013,1995.6085931521293
FDB59,OUT010,622.5094796214191
FDS10,OUT018,2739.6776008241163
FDN21,OUT010,561.5066514226788
FDM02,OUT045,1430.5401716344309
FDO44,OUT049,1873.0151025636033
NCN17,OUT017,1675.549381312861
FDH16,OUT018,1355.387594157608
FDL44,OUT046,2706.9208295108683
FDY47,OUT017,2089.556431829881
DRI39,OUT046,904.8369480400787
NCX54,OUT018,1497.6225100792403
FDE59,OUT046,708.8461113144675
FDO46,OUT045,3019.343001016519
DRE13,OUT046,1407.3963876028924
FDW14,OUT013,1457.499834412756
FDF35,OUT046,1723.5842325808671
FDO50,OUT019,413.96053864502704
DRF49,OUT017,1990.597462134706
FDT60,OUT049,2081.0873527031176
FDP38,OUT045,814.7857046985653
FDA31,OUT027,5083.38741912718
FDY52,OUT010,330.5017407896689
FDD03,OUT027,5682.444263294435
FDN52,OUT018,1122.9405344883291
FDU20,OUT010,476.43098121363374
FDD22,OUT035,1822.3385070134643
NCB55,OUT019,269.41614168323036
FDN27,OUT045,2045.632199963845
FDD16,OUT013,1251.4919119572485
FDW48,OUT046,1296.065867343831
DRN35,OUT045,696.6754633372665
FDX25,OUT049,3099.7816644526747
DRD49,OUT049,3927.4846816514882
FDE21,OUT019,380.5057277852724
FDN44,OUT035,2679.811584058344
DRC01,OUT049,814.7857046985653
NCK30,OUT046,3921.3952065499575
FDU39,OUT013,918.2907037257394
FDB49,OUT013,1626.1852248003001
FDS12,OUT045,2066.18534044833
FDR57,OUT018,2346.4804770986966
FDX22,OUT027,6059.5665227945865
FDC60,OUT013,1482.550617549362
NCE42,OUT049,3616.2172568765723
NCK42,OUT049,3517.417431631288
DRE01,OUT017,3927.4846816514882
FDE57,OUT018,1765.083306151185
DRK59,OUT019,686.6621644218878
FDB10,OUT027,5822.850276181856
FDQ25,OUT046,2786.039619207784
FDY26,OUT017,4072.698593376705
FDG28,OUT049,3927.4846816514882
FDM14,OUT049,1723.5842325808671
NCH29,OUT049,1626.1852248003001
FDD48,OUT049,1990.597462134706
FDC17,OUT045,3643.4056022008212
DRH49,OUT027,2300.0878468523792
FDN44,OUT018,2501.7873217090223
FDC29,OUT045,1910.4150079971903
DRK01,OUT019,395.60162206922865
FDD48,OUT017,1990.597462134706
FDB59,OUT013,2969.5306997106663
FDY45,OUT010,750.4465364915676
FDX60,OUT035,1306.8190415574984
FDT09,OUT010,458.457469026421
DRB24,OUT018,2248.32718172093
FDL13,OUT035,3731.487683367687
FDN16,OUT035,1630.256583482619
FDK57,OUT013,2081.0873527031176
FDO22,OUT027,2082.8826435893043
FDC57,OUT010,626.5964390868522
FDZ13,OUT027,1576.6919595186157
FDW27,OUT013,2462.621222868659
FDX10,OUT049,708.5538772645433
FDY08,OUT018,1765.083306151185
FDA49,OUT017,1430.5401716344309
FDC32,OUT018,1371.0003947773564
FDO04,OUT035,950.025038515778
NCZ54,OUT013,2670.590233286735
FDY40,OUT045,814.7857046985653
FDW36,OUT045,1708.682220326079
FDE11,OUT017,3092.0757193101085
DRE37,OUT045,3019.343001016519
NCK19,OUT017,3092.0757193101085
FDT19,OUT035,2786.039619207784
FDE56,OUT045,1023.6154301263606
FDZ57,OUT010,445.60068216882433
FDB35,OUT035,1558.5091803401929
FDF09,OUT010,168.84935124765514
FDO34,OUT046,2737.9015742978763
FDA55,OUT046,3731.487683367687
NCM18,OUT035,968.6106968133142
FDJ20,OUT019,444.42589125111033
DRQ35,OUT019,424.64920741404114
FDG02,OUT013,3077.547479529078
NCU29,OUT018,2086.3996902066824
FDL27,OUT027,1709.3012462015786
NCA54,OUT035,3004.1382552509936
FDJ32,OUT035,997.8590294973055
FDB21,OUT019,686.6621644218878
FDR46,OUT035,2366.728242319242
FDZ32,OUT046,1675.549381312861
DRF36,OUT017,3092.0757193101085
NCU54,OUT017,3916.0294143525016
NCI31,OUT017,696.6754633372665
DRA59,OUT035,3077.547479529078
NCC55,OUT045,701.311351884799
FDE44,OUT018,705.2687465880149
NCN26,OUT018,1615.2381018827355
FDC11,OUT049,1430.5401716344309
FDV24,OUT035,2344.2465378476195
FDR40,OUT019,348.9991267473154
NCQ17,OUT049,2693.866637044603
FDC46,OUT045,3019.343001016519
NCM18,OUT046,981.6638010249651
FDK16,OUT046,1502.4632082962835
FDI28,OUT017,1274.3349422022777
FDS11,OUT018,3154.007902679886
DRD13,OUT046,1028.0660042603383
FDL36,OUT035,1493.3037917630293
FDI27,OUT013,764.5663092701948
FDJ53,OUT019,348.2777457652309
FDS44,OUT045,3876.8760256589107
FDE28,OUT046,3731.487683367687
FDQ33,OUT018,2263.4882439513526
FDB37,OUT017,3927.4846816514882
FDQ31,OUT045,1430.5401716344309
NCQ05,OUT046,2440.7063827368597
FDE10,OUT013,2125.7013813507856
FDF38,OUT017,740.2899837644475
FDE50,OUT019,605.9762720891191
DRG37,OUT010,548.3969272081
NCH06,OUT049,4069.6338300635302
FDY14,OUT045,4042.6947559568607
FDO27,OUT017,1561.3305220492357
FDQ19,OUT049,3927.4846816514882
FDZ26,OUT019,686.6621644218878
FDN51,OUT013,4080.9057355863783
FDK20,OUT035,2129.2038309652417
FDD40,OUT018,2904.749598863958
DRI25,OUT018,767.638764634804
FDH56,OUT017,2042.428397606268
FDI36,OUT027,5088.486607047737
DRH11,OUT018,767.638764634804
NCV18,OUT017,1369.709656034985
DRI01,OUT049,2850.953508199207
DRE48,OUT049,3034.4445887020893
FDS51,OUT035,968.6106968133142
FDM38,OUT017,861.3653182321548
FDB60,OUT027,5130.189751550568
FDY58,OUT035,3731.487683367687
FDY22,OUT045,2187.400637628694
FDF11,OUT027,5223.063313200833
FDZ51,OUT035,1558.5091803401929
FDQ45,OUT017,3167.6317095533946
FDF17,OUT035,3077.547479529078
NCF31,OUT027,3450.1784248480208
FDA37,OUT013,2081.0873527031176
FDO51,OUT046,759.65645629884
FDF34,OUT013,2969.5306997106663
FDD57,OUT018,1371.0003947773564
FDO37,OUT046,3731.487683367687
FDR49,OUT049,835.6306578346972
FDS39,OUT049,2125.7013813507856
FDI48,OUT027,1526.0268530017497
DRM35,OUT049,3069.0521442424165
FDV57,OUT035,3034.8677754612518
FDZ55,OUT013,2706.9208295108683
FDI28,OUT035,1273.842113621861
FDS21,OUT045,1064.5755791030608
FDT34,OUT013,1723.5842325808671
DRI25,OUT035,950.025038515778
FDT47,OUT010,404.3103089689566
DRH39,OUT045,1252.8725598987942
NCD54,OUT045,2363.612112102445
FDU16,OUT027,2374.7327485098494
NCW29,OUT045,2122.5852511339885
FDV25,OUT027,5419.015509692293
FDM56,OUT035,1723.5842325808671
FDZ04,OUT027,1709.3012462015786
FDG59,OUT019,192.20446834362826
FDI56,OUT045,1487.6362255428216
FDS33,OUT035,1418.1495618165598
FDC23,OUT049,2850.953508199207
FDT11,OUT049,3142.461368520501
FDG17,OUT045,3876.8760256589107
FDZ44,OUT045,2027.261969246194
FDJ52,OUT013,2658.8043512487443
DRI23,OUT046,2631.69510579622
DRE15,OUT010,382.54361156881083
NCF07,OUT013,1675.549381312861
NCR29,OUT049,953.1766601652652
FDE44,OUT019,220.86701861535778
FDT23,OUT035,1306.8190415574984
NCG06,OUT017,3994.9597228753155
NCU41,OUT010,671.6763631446037
FDH46,OUT017,1675.549381312861
FDV31,OUT013,2786.039619207784
NCT41,OUT027,4327.976104475828
FDE22,OUT027,4206.8050664376615
FDC26,OUT045,1708.682220326079
DRF51,OUT017,683.5030941279373
NCY53,OUT019,381.5453002748662
FDY21,OUT017,2984.058939491697
FDL27,OUT013,1016.4689768093933
FDZ34,OUT049,3142.461368520501
NCF43,OUT010,538.6897655108752
FDC21,OUT035,1723.5842325808671
FDL26,OUT013,2462.621222868659
FDT25,OUT010,445.60068216882433
NCR30,OUT046,1252.7115695679297
DRL23,OUT019,365.60289172160304
NCR05,OUT049,3034.4445887020893
NCE19,OUT018,767.638764634804
FDY07,OUT035,775.8516847711803
FDB10,OUT017,3927.4846816514882
FDP57,OUT013,1675.549381312861
FDU48,OUT019,413.1386461703647
FDH48,OUT035,1418.1495618165598
FDO33,OUT035,1990.597462134706
NCU29,OUT045,2341.1304076308224
FDW35,OUT046,759.65645629884
FDH05,OUT010,708.2244763603355
FDP26,OUT049,1650.498598176255
DRG27,OUT035,754.7429805013271
FDQ33,OUT046,2419.9549122962794
FDH20,OUT010,404.3103089689566
FDV14,OUT046,1457.499834412756
DRD01,OUT046,929.8877311766847
NCI17,OUT049,1561.3305220492357
FDF39,OUT010,604.657299155486
FDX37,OUT046,1626.1852248003001
NCX17,OUT035,4158.476790242185
FDN03,OUT013,4051.193872822103
NCS41,OUT010,671.6763631446037
FDH34,OUT045,3019.343001016519
NCX53,OUT018,1694.3924945508636
FDY31,OUT046,2392.3630161097435
FDD20,OUT017,2180.850225558745
FDE51,OUT045,789.7349215619593
FDV27,OUT046,1407.3963876028924
FDF16,OUT035,2344.2465378476195
FDZ02,OUT049,1536.2797389126297
NCK05,OUT045,1018.1733758676876
FDM12,OUT027,4098.955341863204
NCA05,OUT018,2182.6864384723103
FDX33,OUT045,2609.571043495208
FDM25,OUT049,2850.953508199207
FDE41,OUT018,1122.9405344883291
FDW14,OUT045,1405.4893884978248
NCD30,OUT046,1547.7560061265256
FDB23,OUT010,708.2244763603355
FDF45,OUT046,953.9154437328941
FDW20,OUT017,2180.850225558745
FDF47,OUT045,3433.706167858179
NCR05,OUT019,525.2364749976724
DRB01,OUT046,3077.547479529078
FDE36,OUT013,2658.8043512487443
FDU56,OUT049,3142.461368520501
FDB23,OUT049,3794.041048523602
FDN48,OUT049,1502.5382377976098
FDS43,OUT013,3077.547479529078
NCN05,OUT013,3046.8792449840616
NCL53,OUT049,2850.953508199207
FDL56,OUT046,1407.3963876028924
FDH17,OUT018,1355.387594157608
FDP37,OUT046,1980.3476661143632
FDG09,OUT019,587.4122254917568
FDA55,OUT045,3433.706167858179
FDX31,OUT049,3770.432951346694
FDJ41,OUT045,4044.8253193748315
DRC24,OUT045,2462.621222868659
FDQ21,OUT035,2081.0873527031176
NCT54,OUT045,1546.4285097944476
FDH08,OUT049,3746.015923148718
FDY38,OUT018,3154.007902679886
DRM11,OUT010,750.4465364915676
FDG32,OUT049,3556.824535362161
NCH18,OUT046,3783.157775598312
FDI20,OUT035,3629.4573024138153
FDA33,OUT018,2074.613808168692
FDN45,OUT013,3491.910646370738
FDT45,OUT010,318.2388580056856
FDR32,OUT035,3731.487683367687
FDA48,OUT017,3506.4388861517687
FDN23,OUT017,2366.728242319242
NCR18,OUT035,772.5512382581888
FDD45,OUT046,1547.7560061265256
FDI22,OUT018,3280.406637669521
FDT09,OUT013,2125.7013813507856
DRC24,OUT027,4050.3375125356574
FDT39,OUT046,2344.2465378476195
FDX28,OUT045,1501.1357119642055
FDA50,OUT018,1371.0003947773564
FDT33,OUT027,4248.387888296419
